trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
577,False,"{'a': 0.5, 'e': 0.6169854170035369}",25,0,-51.070414137927685,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 1}",0
578,False,"{'a': 0.5, 'e': 0.6157491070113756}",25,0,-127.78308524892428,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
579,False,"{'a': 0.5, 'e': 0.6145112792595525}",20,0,-85.14190175933503,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
580,False,"{'a': 0.5, 'e': 0.6132719367991881}",30,10,-1.7779960646230069,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
581,False,"{'a': 0.5, 'e': 0.6120310826851372}",30,0,8.222917935710898,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
582,False,"{'a': 0.5, 'e': 0.6107887199759805}",20,12,6.1749662408484385,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.5, 'e': 0.6095448517340173}",25,17,-10.502709895474602,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
584,False,"{'a': 0.5, 'e': 0.6082994810252574}",30,8,-24.308734839981792,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
585,False,"{'a': 0.5, 'e': 0.607052610919415}",30,0,-124.09432969790329,"{0: 19, 1: 5, 2: 3, 3: 1, 4: 2}",0
586,False,"{'a': 0.5, 'e': 0.6058042444898992}",25,0,-46.14162596740053,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
587,False,"{'a': 0.5, 'e': 0.6045543848138077}",20,13,-4.244308261912004,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
588,False,"{'a': 0.5, 'e': 0.6033030349719194}",20,0,2.9694621289612617,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
589,False,"{'a': 0.5, 'e': 0.6020501980486855}",25,16,8.107133661022253,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.5, 'e': 0.6007958771322234}",20,11,-81.75450480203905,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 2}",1
591,False,"{'a': 0.5, 'e': 0.599540075314308}",25,0,-18.697319469421757,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
592,False,"{'a': 0.5, 'e': 0.5982827956903642}",25,0,-58.03314383084206,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
593,False,"{'a': 0.5, 'e': 0.5970240413594605}",20,9,-46.70200013998169,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
594,False,"{'a': 0.5, 'e': 0.5957638154242995}",30,0,-71.48453669575495,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
595,False,"{'a': 0.5, 'e': 0.5945021209912114}",25,0,-70.37801329725765,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
596,False,"{'a': 0.5, 'e': 0.5932389611701463}",25,13,10.265832823665859,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
597,False,"{'a': 0.5, 'e': 0.5919743390746662}",20,0,-18.191714878248455,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
598,False,"{'a': 0.5, 'e': 0.5907082578219374}",25,11,-15.562132619727029,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
599,False,"{'a': 0.5, 'e': 0.589440720532723}",25,0,-80.27319538075739,"{0: 15, 1: 1, 2: 8, 3: 1, 4: 0}",0
600,False,"{'a': 0.5, 'e': 0.588171730331375}",20,10,-0.5030879659928895,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
601,False,"{'a': 0.5, 'e': 0.5869012903458267}",30,0,-95.47876973689254,"{0: 21, 1: 3, 2: 3, 3: 2, 4: 1}",0
602,False,"{'a': 0.5, 'e': 0.5856294037075851}",30,10,-3.5499018142383707,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
603,False,"{'a': 0.5, 'e': 0.5843560735517226}",20,6,-26.217076491352426,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
604,False,"{'a': 0.5, 'e': 0.5830813030168704}",25,0,20.76142953627306,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
605,False,"{'a': 0.5, 'e': 0.5818050952452096}",20,0,-2.8046306980546896,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
606,False,"{'a': 0.5, 'e': 0.580527453382464}",20,2,-27.455653511143332,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
607,False,"{'a': 0.5, 'e': 0.5792483805778926}",35,2,-68.81722255898326,"{0: 24, 1: 1, 2: 6, 3: 2, 4: 0}",1
608,False,"{'a': 0.5, 'e': 0.5779678799842812}",25,0,-75.857237199474,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
609,False,"{'a': 0.5, 'e': 0.576685954757935}",20,0,-13.197211498893779,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
610,False,"{'a': 0.5, 'e': 0.5754026080586709}",20,4,-115.38635855816604,"{0: 11, 1: 0, 2: 1, 3: 2, 4: 2}",1
611,False,"{'a': 0.5, 'e': 0.5741178430498097}",25,14,-18.87626488400234,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
612,False,"{'a': 0.5, 'e': 0.5728316628981677}",20,0,-58.95331402439269,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",1
613,False,"{'a': 0.5, 'e': 0.5715440707740498}",20,13,6.1506715677760875,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.5, 'e': 0.5702550698512413}",25,7,-21.52850277491982,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
615,False,"{'a': 0.5, 'e': 0.5689646633069998}",30,0,-119.956182906258,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 3}",0
616,False,"{'a': 0.5, 'e': 0.5676728543220478}",25,15,19.05856123925715,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.5, 'e': 0.5663796460805646}",30,13,4.345429872982754,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
618,False,"{'a': 0.5, 'e': 0.5650850417701786}",25,0,-197.9126500726787,"{0: 16, 1: 0, 2: 4, 3: 1, 4: 4}",0
619,False,"{'a': 0.5, 'e': 0.5637890445819592}",20,0,-57.96564592489259,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",1
620,False,"{'a': 0.5, 'e': 0.5624916577104093}",20,0,-137.9475413389273,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
621,False,"{'a': 0.5, 'e': 0.561192884353457}",20,9,-26.78177364927668,"{0: 8, 1: 1, 2: 0, 3: 2, 4: 0}",1
622,False,"{'a': 0.5, 'e': 0.5598927277124484}",20,14,13.246371015490087,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.5, 'e': 0.5585911909921386}",25,0,-22.109620892048756,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
624,False,"{'a': 0.5, 'e': 0.557288277400685}",30,12,-58.32149447977619,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 1}",1
625,False,"{'a': 0.5, 'e': 0.5559839901496385}",25,8,-50.410648742350475,"{0: 12, 1: 2, 2: 0, 3: 3, 4: 0}",1
626,False,"{'a': 0.5, 'e': 0.5546783324539363}",20,15,3.513425266404097,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.5, 'e': 0.5533713075318931}",20,12,3.029542120473026,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.5, 'e': 0.5520629186051944}",35,22,2.517211910738075,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
629,False,"{'a': 0.5, 'e': 0.5507531688988869}",35,0,-117.42815522347156,"{0: 28, 1: 1, 2: 3, 3: 0, 4: 3}",0
630,False,"{'a': 0.5, 'e': 0.5494420616413723}",25,13,-14.058466005498138,"{0: 8, 1: 3, 2: 1, 3: 0, 4: 0}",1
631,False,"{'a': 0.5, 'e': 0.5481296000643981}",20,0,-19.486352579846073,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
632,False,"{'a': 0.5, 'e': 0.5468157874030505}",30,0,-137.13632642754195,"{0: 22, 1: 0, 2: 5, 3: 0, 4: 3}",0
633,False,"{'a': 0.5, 'e': 0.5455006268957452}",35,15,-36.778569521310025,"{0: 13, 1: 5, 2: 1, 3: 1, 4: 0}",1
634,False,"{'a': 0.5, 'e': 0.5441841217842207}",25,0,13.016145452325897,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
635,False,"{'a': 0.5, 'e': 0.5428662753135302}",20,11,5.586787714915806,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.5, 'e': 0.5415470907320324}",20,0,-65.4466117849812,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
637,False,"{'a': 0.5, 'e': 0.540226571291385}",30,0,-29.60988201423303,"{0: 26, 1: 2, 2: 0, 3: 1, 4: 1}",0
638,False,"{'a': 0.5, 'e': 0.5389047202465354}",25,0,-65.09116866075212,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
639,False,"{'a': 0.5, 'e': 0.5375815408557136}",25,5,-20.456738475586945,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",1
640,False,"{'a': 0.5, 'e': 0.5362570363804242}",20,0,21.91420885571481,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
641,False,"{'a': 0.5, 'e': 0.5349312100854372}",20,0,-101.23649013014781,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
642,False,"{'a': 0.5, 'e': 0.5336040652387812}",25,3,-28.860826468108225,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 1}",1
643,False,"{'a': 0.5, 'e': 0.5322756051117352}",20,0,-44.26840630037151,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
644,False,"{'a': 0.5, 'e': 0.5309458329788195}",20,0,-119.7096094927865,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
645,False,"{'a': 0.5, 'e': 0.5296147521177889}",35,20,-20.746208031073042,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
646,False,"{'a': 0.5, 'e': 0.5282823658096241}",20,0,-40.90641523310493,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
647,False,"{'a': 0.5, 'e': 0.5269486773385231}",20,10,-32.26446573081154,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
648,False,"{'a': 0.5, 'e': 0.5256136899918942}",25,0,-14.161379147966995,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
649,False,"{'a': 0.5, 'e': 0.5242774070603471}",30,0,-83.13294298508004,"{0: 21, 1: 1, 2: 7, 3: 0, 4: 1}",0
650,False,"{'a': 0.5, 'e': 0.5229398318376847}",20,0,-0.6282593444473772,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
651,False,"{'a': 0.5, 'e': 0.5216009676208954}",20,0,-72.16148948163581,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
652,False,"{'a': 0.5, 'e': 0.5202608177101452}",30,12,11.10224442708851,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
653,False,"{'a': 0.5, 'e': 0.518919385408769}",25,7,-16.484192956720932,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
654,False,"{'a': 0.5, 'e': 0.5175766740232622}",20,12,-10.916830566274427,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
655,False,"{'a': 0.5, 'e': 0.5162326868632738}",20,6,-0.6110089390835685,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
656,False,"{'a': 0.5, 'e': 0.514887427241597}",20,0,3.3557293130539265,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
657,False,"{'a': 0.5, 'e': 0.5135408984741614}",20,12,-28.14106162676336,"{0: 4, 1: 1, 2: 3, 3: 0, 4: 0}",1
658,False,"{'a': 0.5, 'e': 0.512193103880025}",20,13,5.246295956637556,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.5, 'e': 0.5108440467813665}",30,11,-28.58438199609343,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 0}",1
660,False,"{'a': 0.5, 'e': 0.5094937305034755}",20,0,1.6644284462109051,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
661,False,"{'a': 0.5, 'e': 0.5081421583747462}",25,15,3.596501893635529,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
662,False,"{'a': 0.5, 'e': 0.5067893337266681}",20,0,-49.468488008395745,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
663,False,"{'a': 0.5, 'e': 0.5054352598938178}",30,8,29.97199252370388,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.5, 'e': 0.5040799402138512}",20,6,-25.41444985417825,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
665,False,"{'a': 0.5, 'e': 0.5027233780274953}",30,19,-46.52758161327056,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
666,False,"{'a': 0.5, 'e': 0.5013655766785394}",35,15,-5.604972963465096,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
667,False,"{'a': 0.5, 'e': 0.5000065395138273}",20,9,-43.856242982267865,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1
668,False,"{'a': 0.5, 'e': 0.4986462698832494}",30,0,-20.659866901793343,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
669,False,"{'a': 0.5, 'e': 0.4972847711397331}",20,0,-25.671278088132354,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
670,False,"{'a': 0.5, 'e': 0.49592204663923617}",30,8,-71.72475918950936,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 2}",1
671,False,"{'a': 0.5, 'e': 0.4945580997407378}",20,16,5.2324969064933695,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.5, 'e': 0.4931929338062296}",20,2,-1.652940950637384,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
673,False,"{'a': 0.5, 'e': 0.4918265522007085}",20,8,11.68692366665313,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
674,False,"{'a': 0.5, 'e': 0.4904589582921681}",35,13,-13.423094685219482,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 0}",1
675,False,"{'a': 0.5, 'e': 0.4890901554515896}",25,0,-82.89146717365766,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
676,False,"{'a': 0.5, 'e': 0.48772014705293454}",25,16,-13.393735452311741,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
677,False,"{'a': 0.5, 'e': 0.4863489364731361}",25,17,3.1207186053400733,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
678,False,"{'a': 0.5, 'e': 0.4849765270920902}",30,18,-47.0573565571265,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
679,False,"{'a': 0.5, 'e': 0.4836029222926483}",20,1,-16.64122761827803,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 0}",1
680,False,"{'a': 0.5, 'e': 0.482228125460608}",25,16,-21.002347978665608,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
681,False,"{'a': 0.5, 'e': 0.48085213998470566}",30,19,-27.22324758569131,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
682,False,"{'a': 0.5, 'e': 0.4794749692566067}",20,0,-69.10700168011574,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
683,False,"{'a': 0.5, 'e': 0.4780966166708988}",30,0,14.505919651156312,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
684,False,"{'a': 0.5, 'e': 0.47671708562508275}",20,9,-16.13551700536969,"{0: 8, 1: 2, 2: 0, 3: 1, 4: 0}",1
685,False,"{'a': 0.5, 'e': 0.4753363795195635}",25,10,14.999701931454648,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
686,False,"{'a': 0.5, 'e': 0.47395450175764303}",25,3,-59.16001612533713,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 2}",1
687,False,"{'a': 0.5, 'e': 0.47257145574551135}",25,13,1.1762988522670068,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
688,False,"{'a': 0.5, 'e': 0.47118724489223746}",20,0,-81.39880753368327,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
689,False,"{'a': 0.5, 'e': 0.4698018726097622}",20,0,-45.36155099657547,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
690,False,"{'a': 0.5, 'e': 0.4684153423128892}",25,0,-22.234990420189295,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
691,False,"{'a': 0.5, 'e': 0.46702765741927593}",35,25,-44.48925311797355,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
692,False,"{'a': 0.5, 'e': 0.46563882134942636}",25,0,-31.542951953176555,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
693,False,"{'a': 0.5, 'e': 0.464248837526682}",30,0,-79.46579048529546,"{0: 25, 1: 1, 2: 1, 3: 1, 4: 2}",0
694,False,"{'a': 0.5, 'e': 0.4628577093772128}",20,10,-36.73783142087074,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
695,False,"{'a': 0.5, 'e': 0.4614654403300102}",25,11,1.5159611190285638,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
696,False,"{'a': 0.5, 'e': 0.46007203381687756}",20,12,13.487379337833179,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.5, 'e': 0.45867749327242147}",25,1,-71.21576771352827,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 2}",1
698,False,"{'a': 0.5, 'e': 0.45728182213404445}",20,9,-56.930584535666924,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
699,False,"{'a': 0.5, 'e': 0.4558850238419358}",25,0,-26.233418106475007,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
700,False,"{'a': 0.5, 'e': 0.4544871018390625}",20,0,-83.14796549811963,"{0: 12, 1: 0, 2: 6, 3: 2, 4: 0}",0
701,False,"{'a': 0.5, 'e': 0.45308805957116194}",20,12,-28.929805455430103,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
702,False,"{'a': 0.5, 'e': 0.451687900486733}",20,1,-45.14568793413137,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
703,False,"{'a': 0.5, 'e': 0.4502866280370266}",25,9,-39.38765569918449,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
704,False,"{'a': 0.5, 'e': 0.4488842456760388}",20,0,-84.44993341025248,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
705,False,"{'a': 0.5, 'e': 0.44748075686050126}",20,0,-2.0210591748912448,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
706,False,"{'a': 0.5, 'e': 0.4460761650498725}",30,0,0.798306895608597,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
707,False,"{'a': 0.5, 'e': 0.4446704737063304}",20,0,-8.487904964171326,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
708,False,"{'a': 0.5, 'e': 0.44326368629476276}",20,0,16.859740404375156,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
709,False,"{'a': 0.5, 'e': 0.44185580628275944}",30,10,-36.5948776198517,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",1
710,False,"{'a': 0.5, 'e': 0.4404468371406027}",30,13,29.305396431971115,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.5, 'e': 0.4390367823412601}",20,6,-87.04491039071914,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 2}",1
712,False,"{'a': 0.5, 'e': 0.4376256453603752}",25,0,-49.62366063768142,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
713,False,"{'a': 0.5, 'e': 0.4362134296762584}",20,7,10.403027951870815,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
714,False,"{'a': 0.5, 'e': 0.4348001387698797}",30,10,-9.642757122248812,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",1
715,False,"{'a': 0.5, 'e': 0.4333857761248593}",25,15,8.165098252573614,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
716,False,"{'a': 0.5, 'e': 0.4319703452274585}",20,9,-5.403813476645642,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
717,False,"{'a': 0.5, 'e': 0.4305538495665725}",30,23,9.441053401467938,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.5, 'e': 0.4291362926337209}",25,14,-2.4465430957478023,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
719,False,"{'a': 0.5, 'e': 0.4277176779230386}",30,18,-17.092585001523528,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
720,False,"{'a': 0.5, 'e': 0.4262980089312686}",25,8,14.570451116978168,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
721,False,"{'a': 0.5, 'e': 0.4248772891577524}",25,0,-3.3597390030553154,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
722,False,"{'a': 0.5, 'e': 0.4234555221044211}",30,17,-44.82868052131919,"{0: 9, 1: 0, 2: 2, 3: 2, 4: 0}",1
723,False,"{'a': 0.5, 'e': 0.4220327112757878}",25,0,-128.12901656072484,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
724,False,"{'a': 0.5, 'e': 0.4206088601789383}",30,16,14.710125746491105,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
725,False,"{'a': 0.5, 'e': 0.4191839723235221}",20,0,7.616704179384048,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
726,False,"{'a': 0.5, 'e': 0.41775805122174475}",20,6,-40.10462252480586,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
727,False,"{'a': 0.5, 'e': 0.4163311003883587}",25,5,-37.20447098218542,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",1
728,False,"{'a': 0.5, 'e': 0.4149031233406539}",25,11,-12.020688436963372,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
729,False,"{'a': 0.5, 'e': 0.41347412359845037}",20,1,1.5451474461290835,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
730,False,"{'a': 0.5, 'e': 0.4120441046840892}",30,15,-21.523133842440416,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
731,False,"{'a': 0.5, 'e': 0.4106130701224228}",25,4,-6.382837149758565,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 0}",1
732,False,"{'a': 0.5, 'e': 0.40918102344080776}",25,10,-34.91659281761639,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
733,False,"{'a': 0.5, 'e': 0.4077479681690954}",20,9,18.475478115575978,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.5, 'e': 0.40631390783962257}",20,0,-76.71778046408605,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
735,False,"{'a': 0.5, 'e': 0.40487884598720403}",30,8,-19.68706609511216,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
736,False,"{'a': 0.5, 'e': 0.403442786149123}",30,10,-95.63662866868249,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",1
737,False,"{'a': 0.5, 'e': 0.40200573186512284}",25,3,-49.39371467587682,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 1}",1
738,False,"{'a': 0.5, 'e': 0.40056768667739756}",25,0,-39.055177578187475,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 0}",0
739,False,"{'a': 0.5, 'e': 0.3991286541305842}",25,11,-29.326585916405946,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
740,False,"{'a': 0.5, 'e': 0.39768863777175356}",30,6,19.725370678972673,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
741,False,"{'a': 0.5, 'e': 0.3962476411504008}",25,11,-23.37095848486439,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
742,False,"{'a': 0.5, 'e': 0.394805667818438}",20,14,10.065667664140772,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.5, 'e': 0.39336272133018474}",25,0,-33.84934188931785,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
744,False,"{'a': 0.5, 'e': 0.39191880524235856}",30,15,-5.655274247818593,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
745,False,"{'a': 0.5, 'e': 0.3904739231140678}",25,8,-11.986078464060242,"{0: 15, 1: 0, 2: 0, 3: 2, 4: 0}",1
746,False,"{'a': 0.5, 'e': 0.38902807850680193}",20,9,-31.71785052932981,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
747,False,"{'a': 0.5, 'e': 0.387581274984422}",20,0,-48.19442389690635,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
748,False,"{'a': 0.5, 'e': 0.3861335161131537}",20,3,7.973881226828963,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.5, 'e': 0.3846848054615772}",25,0,-41.233601173838224,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
750,False,"{'a': 0.5, 'e': 0.3832351466006183}",25,8,-33.01757079313806,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
751,False,"{'a': 0.5, 'e': 0.38178454310354054}",35,17,22.509941479490045,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.5, 'e': 0.380332998545936}",25,11,-52.0406293118564,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
753,False,"{'a': 0.5, 'e': 0.37888051650571575}",20,9,24.731136898778715,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.5, 'e': 0.37742710056310214}",30,15,-6.656945699261318,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
755,False,"{'a': 0.5, 'e': 0.37597275430061966}",20,0,-59.08348777242417,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
756,False,"{'a': 0.5, 'e': 0.37451748130308526}",25,14,20.100014689276158,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.5, 'e': 0.37306128515760084}",30,20,20.79048881154673,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.5, 'e': 0.37160416945354374}",30,0,-13.722969667571139,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
759,False,"{'a': 0.5, 'e': 0.3701461377825573}",25,0,-22.522777640627336,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
760,False,"{'a': 0.5, 'e': 0.3686871937385432}",25,0,-27.279601021291725,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
